ticket_id,created_at,category,priority,queue
TCK-20250623-014291,2025-06-23 15:07:05,Acesso/Conta,P3,ServiceDesk-N2
TCK-20250623-014292,2025-06-23 11:58:01,Rede/Internet,P4,ServiceDesk-N1
TCK-20250623-014293,2025-06-23 14:05:03,Rede/Internet,P4,ServiceDesk-N1
TCK-20250623-014294,2025-06-23 14:03:15,Software,P4,ServiceDesk-N2
TCK-20250623-014295,2025-06-23 17:19:40,Acesso/Conta,P1,ServiceDesk-N2
TCK-20250623-014296,2025-06-23 15:04:02,Acesso/Conta,P4,ServiceDesk-N1
TCK-20250623-014297,2025-06-23 06:27:13,Acesso/Conta,P3,ServiceDesk-N1
TCK-20250623-014298,2025-06-23 16:33:35,Acesso/Conta,P4,ServiceDesk-N1
TCK-20250623-014299,2025-06-23 15:47:03,Email,P3,ServiceDesk-N1
TCK-20250623-014300,2025-06-23 11:20:41,Rede/Internet,P3,ServiceDesk-N2
TCK-20250623-014301,2025-06-23 10:17:11,Hardware,P4,ServiceDesk-N1
TCK-20250624-014302,2025-06-24 17:51:40,Acesso/Conta,P4,ServiceDesk-N2
TCK-20250624-014303,2025-06-24 15:17:49,VPN/Conectividade,P4,ServiceDesk-N1
TCK-20250624-014304,2025-06-24 10:00:01,Telefonia,P4,ServiceDesk-N1
TCK-20250624-014305,2025-06-24 10:55:02,Hardware,P4,ServiceDesk-N1
TCK-20250624-014306,2025-06-24 16:55:53,Software,P4,Infra
TCK-20250624-014307,2025-06-24 06:46:50,Rede/Internet,P4,ServiceDesk-N1
TCK-20250624-014308,2025-06-24 12:25:12,Software,P4,ServiceDesk-N1
TCK-20250624-014309,2025-06-24 12:17:04,Software,P2,ServiceDesk-N1
TCK-20250624-014310,2025-06-24 18:38:50,Acesso/Conta,P3,ServiceDesk-N1
TCK-20250624-014311,2025-06-24 15:31:34,Rede/Internet,P4,Infra
TCK-20250624-014312,2025-06-24 09:26:46,Acesso/Conta,P4,ServiceDesk-N1
TCK-20250624-014313,2025-06-24 12:36:01,Acesso/Conta,P2,ServiceDesk-N1
TCK-20250624-014314,2025-06-24 10:08:22,Software,P3,ServiceDesk-N1
TCK-20250624-014315,2025-06-24 13:06:07,Acesso/Conta,P4,ServiceDesk-N1
TCK-20250624-014316,2025-06-24 08:55:00,Rede/Internet,P4,ServiceDesk-N2
TCK-20250624-014317,2025-06-24 10:44:57,VPN/Conectividade,P4,ServiceDesk-N1
TCK-20250624-014318,2025-06-24 07:26:31,VPN/Conectividade,P2,ServiceDesk-N2
TCK-20250624-014319,2025-06-24 10:10:15,Impressão,P4,Field
TCK-20250624-014320,2025-06-24 11:46:20,Telefonia,P2,ServiceDesk-N1
TCK-20250624-014321,2025-06-24 13:24:45,Hardware,P3,Infra
TCK-20250624-014322,2025-06-24 15:36:06,VPN/Conectividade,P4,ServiceDesk-N1
TCK-20250624-014323,2025-06-24 13:51:25,Software,P4,ServiceDesk-N2
TCK-20250624-014324,2025-06-24 10:46:40,Software,P4,ServiceDesk-N2
TCK-20250624-014325,2025-06-24 11:51:56,Rede/Internet,P4,ServiceDesk-N1
TCK-20250624-014326,2025-06-24 15:17:11,Software,P4,Infra
TCK-20250624-014327,2025-06-24 14:52:01,Software,P4,ServiceDesk-N1
TCK-20250624-014328,2025-06-24 11:31:08,Impressão,P4,ServiceDesk-N1
TCK-20250624-014329,2025-06-24 14:22:18,Telefonia,P4,Field
TCK-20250624-014330,2025-06-24 09:48:27,Rede/Internet,P3,ServiceDesk-N1
TCK-20250624-014331,2025-06-24 14:20:58,Rede/Internet,P4,ServiceDesk-N1
TCK-20250624-014332,2025-06-24 14:38:25,Telefonia,P2,ServiceDesk-N2
TCK-20250624-014333,2025-06-24 09:26:09,Email,P3,ServiceDesk-N1
TCK-20250624-014334,2025-06-24 09:09:30,Email,P3,ServiceDesk-N1
TCK-20250624-014335,2025-06-24 10:55:32,VPN/Conectividade,P4,ServiceDesk-N1
TCK-20250624-014336,2025-06-24 16:13:54,VPN/Conectividade,P4,ServiceDesk-N1
TCK-20250624-014337,2025-06-24 16:59:38,Rede/Internet,P4,ServiceDesk-N2
TCK-20250624-014338,2025-06-24 14:11:03,Software,P2,ServiceDesk-N2
TCK-20250624-014339,2025-06-24 10:09:29,Hardware,P4,ServiceDesk-N2
TCK-20250624-014340,2025-06-24 10:00:57,Impressão,P3,ServiceDesk-N1
TCK-20250624-014341,2025-06-24 15:05:56,Software,P3,ServiceDesk-N1
TCK-20250624-014342,2025-06-24 10:38:48,VPN/Conectividade,P4,ServiceDesk-N1
TCK-20250624-014343,2025-06-24 17:02:27,Impressão,P2,Field
TCK-20250624-014344,2025-06-24 09:06:50,Acesso/Conta,P4,ServiceDesk-N2
TCK-20250624-014345,2025-06-24 13:18:32,Acesso/Conta,P2,ServiceDesk-N1
TCK-20250624-014346,2025-06-24 17:01:04,VPN/Conectividade,P4,ServiceDesk-N1
TCK-20250624-014347,2025-06-24 17:18:31,VPN/Conectividade,P3,ServiceDesk-N2
TCK-20250624-014348,2025-06-24 10:08:07,VPN/Conectividade,P4,ServiceDesk-N2
TCK-20250625-014349,2025-06-25 09:37:35,Acesso/Conta,P4,ServiceDesk-N2
TCK-20250625-014350,2025-06-25 14:37:11,Acesso/Conta,P4,ServiceDesk-N1
TCK-20250625-014351,2025-06-25 07:48:30,Rede/Internet,P1,ServiceDesk-N1
TCK-20250625-014352,2025-06-25 10:09:07,Hardware,P4,ServiceDesk-N1
TCK-20250625-014353,2025-06-25 08:44:37,Email,P4,ServiceDesk-N1
TCK-20250625-014354,2025-06-25 07:16:17,Telefonia,P3,ServiceDesk-N1
TCK-20250625-014355,2025-06-25 15:54:03,Email,P2,ServiceDesk-N2
TCK-20250625-014356,2025-06-25 10:53:39,Email,P1,ServiceDesk-N1
TCK-20250625-014357,2025-06-25 13:28:59,VPN/Conectividade,P4,ServiceDesk-N1
TCK-20250625-014358,2025-06-25 13:36:31,VPN/Conectividade,P1,ServiceDesk-N2
TCK-20250625-014359,2025-06-25 13:53:37,VPN/Conectividade,P4,ServiceDesk-N1
TCK-20250625-014360,2025-06-25 12:26:44,Hardware,P4,ServiceDesk-N1
TCK-20250625-014361,2025-06-25 11:55:16,Software,P3,Field
TCK-20250625-014362,2025-06-25 09:24:46,Impressão,P4,ServiceDesk-N1
TCK-20250625-014363,2025-06-25 12:37:07,Hardware,P4,ServiceDesk-N1
TCK-20250625-014364,2025-06-25 12:40:10,Impressão,P4,Infra
TCK-20250625-014365,2025-06-25 11:41:58,Acesso/Conta,P4,ServiceDesk-N1
TCK-20250625-014366,2025-06-25 11:57:53,Hardware,P4,ServiceDesk-N2
TCK-20250625-014367,2025-06-25 17:31:20,VPN/Conectividade,P3,ServiceDesk-N1
TCK-20250625-014368,2025-06-25 15:40:46,Rede/Internet,P2,ServiceDesk-N1
TCK-20250625-014369,2025-06-25 10:18:49,Hardware,P2,Infra
TCK-20250625-014370,2025-06-25 09:36:03,Telefonia,P4,ServiceDesk-N2
TCK-20250625-014371,2025-06-25 10:44:34,Email,P4,ServiceDesk-N1
TCK-20250625-014372,2025-06-25 10:59:04,Software,P2,ServiceDesk-N1
TCK-20250625-014373,2025-06-25 12:31:03,Impressão,P3,ServiceDesk-N1
TCK-20250625-014374,2025-06-25 12:24:37,Email,P1,ServiceDesk-N1
TCK-20250625-014375,2025-06-25 11:29:42,Software,P2,ServiceDesk-N1
TCK-20250625-014376,2025-06-25 09:25:38,VPN/Conectividade,P4,ServiceDesk-N2
TCK-20250625-014377,2025-06-25 12:37:42,Email,P2,ServiceDesk-N1
TCK-20250625-014378,2025-06-25 05:03:40,Software,P4,ServiceDesk-N1
TCK-20250625-014379,2025-06-25 13:56:06,VPN/Conectividade,P2,ServiceDesk-N1
TCK-20250625-014380,2025-06-25 15:05:44,Rede/Internet,P3,ServiceDesk-N1
TCK-20250625-014381,2025-06-25 09:37:49,Rede/Internet,P3,ServiceDesk-N1
TCK-20250625-014382,2025-06-25 11:25:42,Rede/Internet,P2,ServiceDesk-N1
TCK-20250625-014383,2025-06-25 15:05:27,Hardware,P2,Field
TCK-20250625-014384,2025-06-25 15:40:13,VPN/Conectividade,P4,ServiceDesk-N1
TCK-20250625-014385,2025-06-25 17:34:21,Hardware,P4,ServiceDesk-N1
TCK-20250625-014386,2025-06-25 13:07:53,Email,P4,ServiceDesk-N2
TCK-20250625-014387,2025-06-25 15:12:26,Software,P4,ServiceDesk-N2
TCK-20250625-014388,2025-06-25 15:34:05,Impressão,P4,ServiceDesk-N2
TCK-20250625-014389,2025-06-25 20:27:05,Acesso/Conta,P4,ServiceDesk-N1
TCK-20250625-014390,2025-06-25 13:16:04,Email,P4,ServiceDesk-N1
TCK-20250625-014391,2025-06-25 12:51:30,Acesso/Conta,P3,ServiceDesk-N1
TCK-20250625-014392,2025-06-25 07:39:40,Software,P3,ServiceDesk-N2
TCK-20250625-014393,2025-06-25 15:50:58,Impressão,P3,ServiceDesk-N2
TCK-20250625-014394,2025-06-25 09:33:36,Rede/Internet,P4,ServiceDesk-N1
TCK-20250625-014395,2025-06-25 21:51:51,Software,P3,ServiceDesk-N2
TCK-20250625-014396,2025-06-25 07:41:24,Hardware,P4,ServiceDesk-N2
TCK-20250625-014397,2025-06-25 06:02:01,Telefonia,P2,ServiceDesk-N1
TCK-20250625-014398,2025-06-25 20:21:48,Impressão,P2,ServiceDesk-N1
TCK-20250625-014399,2025-06-25 11:12:22,Impressão,P4,ServiceDesk-N1
TCK-20250625-014400,2025-06-25 19:24:03,Hardware,P2,ServiceDesk-N1
TCK-20250625-014401,2025-06-25 09:15:56,Email,P3,ServiceDesk-N2
TCK-20250625-014402,2025-06-25 15:59:38,Email,P4,Field
TCK-20250625-014403,2025-06-25 11:15:59,VPN/Conectividade,P4,ServiceDesk-N1
TCK-20250625-014404,2025-06-25 17:22:54,VPN/Conectividade,P3,Field
TCK-20250625-014405,2025-06-25 11:43:19,Rede/Internet,P4,ServiceDesk-N1
TCK-20250625-014406,2025-06-25 11:11:35,Acesso/Conta,P4,ServiceDesk-N1
TCK-20250625-014407,2025-06-25 14:09:49,Acesso/Conta,P4,ServiceDesk-N1
TCK-20250625-014408,2025-06-25 16:04:21,Email,P4,ServiceDesk-N1
TCK-20250625-014409,2025-06-25 11:29:56,Acesso/Conta,P4,ServiceDesk-N1
TCK-20250625-014410,2025-06-25 14:35:01,Hardware,P1,ServiceDesk-N2
TCK-20250625-014411,2025-06-25 10:00:32,VPN/Conectividade,P4,ServiceDesk-N1
TCK-20250625-014412,2025-06-25 11:45:33,Acesso/Conta,P3,ServiceDesk-N1
TCK-20250625-014413,2025-06-25 13:33:08,Rede/Internet,P4,ServiceDesk-N2
TCK-20250625-014414,2025-06-25 18:40:46,Software,P4,Infra
TCK-20250625-014415,2025-06-25 11:21:11,Software,P4,ServiceDesk-N1
TCK-20250625-014416,2025-06-25 13:54:06,VPN/Conectividade,P3,ServiceDesk-N2
TCK-20250625-014417,2025-06-25 11:45:01,Acesso/Conta,P4,ServiceDesk-N2
TCK-20250625-014418,2025-06-25 12:50:30,Rede/Internet,P3,ServiceDesk-N1
TCK-20250625-014419,2025-06-25 15:50:49,Software,P4,ServiceDesk-N1
TCK-20250625-014420,2025-06-25 14:32:52,Hardware,P4,ServiceDesk-N1
TCK-20250625-014421,2025-06-25 16:50:46,Acesso/Conta,P4,ServiceDesk-N1
TCK-20250625-014422,2025-06-25 12:44:39,Software,P4,ServiceDesk-N1
TCK-20250625-014423,2025-06-25 08:05:26,Email,P3,ServiceDesk-N1
TCK-20250625-014424,2025-06-25 12:49:34,Software,P1,ServiceDesk-N2
TCK-20250625-014425,2025-06-25 21:45:07,Acesso/Conta,P4,Infra
TCK-20250625-014426,2025-06-25 12:06:17,VPN/Conectividade,P3,Infra
TCK-20250625-014427,2025-06-25 19:21:52,Software,P4,ServiceDesk-N2
TCK-20250625-014428,2025-06-25 18:49:58,VPN/Conectividade,P2,ServiceDesk-N2
TCK-20250625-014429,2025-06-25 09:03:56,Rede/Internet,P4,ServiceDesk-N1
TCK-20250625-014430,2025-06-25 14:01:39,Email,P4,ServiceDesk-N1
TCK-20250625-014431,2025-06-25 16:37:33,Email,P2,ServiceDesk-N1
TCK-20250625-014432,2025-06-25 12:28:31,Email,P4,ServiceDesk-N2
TCK-20250625-014433,2025-06-25 12:56:45,Rede/Internet,P3,ServiceDesk-N1
TCK-20250625-014434,2025-06-25 17:30:38,Email,P3,ServiceDesk-N2
TCK-20250625-014435,2025-06-25 11:51:59,Software,P3,ServiceDesk-N2
TCK-20250625-014436,2025-06-25 13:35:52,Impressão,P4,ServiceDesk-N1
TCK-20250625-014437,2025-06-25 10:43:46,Rede/Internet,P4,ServiceDesk-N1
TCK-20250625-014438,2025-06-25 10:03:01,Rede/Internet,P4,ServiceDesk-N1
TCK-20250625-014439,2025-06-25 18:55:20,Email,P4,Field
TCK-20250625-014440,2025-06-25 14:17:43,Email,P3,ServiceDesk-N1
TCK-20250625-014441,2025-06-25 09:39:31,VPN/Conectividade,P4,ServiceDesk-N1
TCK-20250625-014442,2025-06-25 15:27:28,Telefonia,P2,ServiceDesk-N1
TCK-20250625-014443,2025-06-25 12:43:07,Impressão,P3,Infra
TCK-20250625-014444,2025-06-25 12:53:36,Hardware,P3,ServiceDesk-N1
TCK-20250625-014445,2025-06-25 13:31:14,Acesso/Conta,P4,ServiceDesk-N1
TCK-20250625-014446,2025-06-25 13:18:32,Acesso/Conta,P4,ServiceDesk-N1
TCK-20250625-014447,2025-06-25 15:10:52,Telefonia,P4,ServiceDesk-N1
TCK-20250625-014448,2025-06-25 15:56:29,Rede/Internet,P4,ServiceDesk-N1
TCK-20250625-014449,2025-06-25 10:19:49,VPN/Conectividade,P4,ServiceDesk-N2
TCK-20250625-014450,2025-06-25 10:31:12,Rede/Internet,P3,ServiceDesk-N2
TCK-20250625-014451,2025-06-25 11:19:33,Rede/Internet,P4,Infra
TCK-20250625-014452,2025-06-25 10:00:54,Telefonia,P4,ServiceDesk-N1
TCK-20250625-014453,2025-06-25 17:13:24,Acesso/Conta,P3,ServiceDesk-N1
TCK-20250625-014454,2025-06-25 11:06:50,VPN/Conectividade,P3,ServiceDesk-N2
TCK-20250625-014455,2025-06-25 15:42:46,Rede/Internet,P3,Infra
TCK-20250625-014456,2025-06-25 15:56:20,Telefonia,P4,Infra
TCK-20250625-014457,2025-06-25 09:44:51,Software,P4,ServiceDesk-N1
TCK-20250625-014458,2025-06-25 12:44:53,VPN/Conectividade,P2,Infra
TCK-20250625-014459,2025-06-25 14:32:52,Software,P4,ServiceDesk-N1
TCK-20250625-014460,2025-06-25 07:22:19,Acesso/Conta,P4,Field
TCK-20250625-014461,2025-06-25 18:11:39,Acesso/Conta,P4,ServiceDesk-N1
TCK-20250625-014462,2025-06-25 05:18:14,Acesso/Conta,P4,ServiceDesk-N1
TCK-20250625-014463,2025-06-25 14:03:03,Telefonia,P4,ServiceDesk-N1
TCK-20250625-014464,2025-06-25 09:43:04,Telefonia,P4,Field
TCK-20250625-014465,2025-06-25 08:47:58,Acesso/Conta,P4,ServiceDesk-N1
TCK-20250625-014466,2025-06-25 08:08:22,Hardware,P2,ServiceDesk-N1
TCK-20250625-014467,2025-06-25 14:15:33,Hardware,P4,Field
TCK-20250625-014468,2025-06-25 08:18:32,Software,P3,ServiceDesk-N1
TCK-20250625-014469,2025-06-25 10:32:00,Impressão,P4,Infra
TCK-20250625-014470,2025-06-25 09:36:06,VPN/Conectividade,P3,ServiceDesk-N2
TCK-20250625-014471,2025-06-25 11:05:13,Hardware,P4,ServiceDesk-N2
TCK-20250625-014472,2025-06-25 09:06:19,Telefonia,P4,ServiceDesk-N1
TCK-20250625-014473,2025-06-25 10:55:07,Acesso/Conta,P4,ServiceDesk-N2
TCK-20250625-014474,2025-06-25 11:21:39,Hardware,P3,ServiceDesk-N1
TCK-20250625-014475,2025-06-25 16:53:18,Impressão,P4,ServiceDesk-N2
TCK-20250625-014476,2025-06-25 15:42:44,Telefonia,P4,ServiceDesk-N2
TCK-20250625-014477,2025-06-25 10:18:00,Email,P4,ServiceDesk-N2
TCK-20250625-014478,2025-06-25 11:49:58,Email,P4,Field
TCK-20250625-014479,2025-06-25 11:58:42,Email,P3,ServiceDesk-N2
TCK-20250625-014480,2025-06-25 17:44:44,Email,P4,ServiceDesk-N1
TCK-20250625-014481,2025-06-25 09:37:51,VPN/Conectividade,P4,ServiceDesk-N2
TCK-20250625-014482,2025-06-25 12:09:17,Acesso/Conta,P4,ServiceDesk-N1
TCK-20250626-014483,2025-06-26 18:36:10,Acesso/Conta,P2,ServiceDesk-N2
TCK-20250626-014484,2025-06-26 13:18:26,Email,P3,ServiceDesk-N1
TCK-20250626-014485,2025-06-26 12:14:22,VPN/Conectividade,P4,ServiceDesk-N2
TCK-20250626-014486,2025-06-26 10:20:29,VPN/Conectividade,P4,ServiceDesk-N1
TCK-20250626-014487,2025-06-26 08:21:42,Acesso/Conta,P4,ServiceDesk-N2
TCK-20250626-014488,2025-06-26 17:01:38,Impressão,P4,ServiceDesk-N1
TCK-20250626-014489,2025-06-26 16:49:34,Rede/Internet,P4,ServiceDesk-N1
TCK-20250626-014490,2025-06-26 10:36:32,Acesso/Conta,P4,ServiceDesk-N2
TCK-20250626-014491,2025-06-26 12:03:36,Software,P1,ServiceDesk-N1
TCK-20250626-014492,2025-06-26 16:18:07,Acesso/Conta,P4,ServiceDesk-N1
TCK-20250626-014493,2025-06-26 19:06:50,Software,P4,ServiceDesk-N1
TCK-20250626-014494,2025-06-26 09:04:15,Acesso/Conta,P2,ServiceDesk-N1
TCK-20250626-014495,2025-06-26 10:19:37,Email,P4,ServiceDesk-N1
TCK-20250626-014496,2025-06-26 12:12:17,Impressão,P4,ServiceDesk-N1
TCK-20250626-014497,2025-06-26 13:51:51,Acesso/Conta,P4,Infra
TCK-20250626-014498,2025-06-26 16:38:00,VPN/Conectividade,P3,ServiceDesk-N2
TCK-20250626-014499,2025-06-26 13:20:26,Software,P4,ServiceDesk-N1
TCK-20250626-014500,2025-06-26 12:50:57,Impressão,P3,ServiceDesk-N1
TCK-20250626-014501,2025-06-26 11:51:24,Impressão,P4,ServiceDesk-N1
TCK-20250626-014502,2025-06-26 06:04:45,Acesso/Conta,P4,ServiceDesk-N1
TCK-20250626-014503,2025-06-26 12:23:13,Software,P4,ServiceDesk-N1
TCK-20250626-014504,2025-06-26 12:49:56,Telefonia,P4,ServiceDesk-N1
TCK-20250626-014505,2025-06-26 10:06:02,VPN/Conectividade,P3,ServiceDesk-N1
TCK-20250626-014506,2025-06-26 10:59:27,VPN/Conectividade,P3,Infra
TCK-20250626-014507,2025-06-26 10:35:37,Acesso/Conta,P4,ServiceDesk-N1
TCK-20250626-014508,2025-06-26 15:04:19,Impressão,P3,ServiceDesk-N2
TCK-20250626-014509,2025-06-26 16:44:41,Rede/Internet,P4,ServiceDesk-N1
TCK-20250626-014510,2025-06-26 12:41:14,Email,P4,Infra
TCK-20250626-014511,2025-06-26 14:15:06,Hardware,P3,Infra
TCK-20250626-014512,2025-06-26 12:28:59,Email,P3,ServiceDesk-N1
TCK-20250626-014513,2025-06-26 10:10:06,Email,P3,ServiceDesk-N1
TCK-20250626-014514,2025-06-26 07:58:00,Rede/Internet,P2,ServiceDesk-N2
TCK-20250626-014515,2025-06-26 16:45:18,Impressão,P2,ServiceDesk-N2
TCK-20250626-014516,2025-06-26 12:48:07,Impressão,P3,ServiceDesk-N2
TCK-20250626-014517,2025-06-26 13:03:12,Software,P4,ServiceDesk-N1
TCK-20250626-014518,2025-06-26 08:15:56,Software,P4,ServiceDesk-N2
TCK-20250626-014519,2025-06-26 10:06:49,VPN/Conectividade,P4,ServiceDesk-N1
TCK-20250626-014520,2025-06-26 08:08:05,Hardware,P3,ServiceDesk-N2
TCK-20250626-014521,2025-06-26 12:29:04,Hardware,P4,ServiceDesk-N1
TCK-20250626-014522,2025-06-26 15:11:55,Software,P4,Field
TCK-20250626-014523,2025-06-26 07:34:48,Rede/Internet,P2,ServiceDesk-N1
TCK-20250626-014524,2025-06-26 10:04:03,Email,P4,Infra
TCK-20250626-014525,2025-06-26 15:00:11,Email,P4,ServiceDesk-N1
TCK-20250626-014526,2025-06-26 10:08:30,Telefonia,P4,ServiceDesk-N1
TCK-20250626-014527,2025-06-26 13:41:20,Impressão,P2,ServiceDesk-N1
TCK-20250626-014528,2025-06-26 10:48:55,Acesso/Conta,P3,ServiceDesk-N2
TCK-20250626-014529,2025-06-26 10:26:52,Software,P3,ServiceDesk-N1
TCK-20250626-014530,2025-06-26 12:14:04,Rede/Internet,P2,ServiceDesk-N1
TCK-20250627-014531,2025-06-27 10:31:34,Email,P3,ServiceDesk-N1
TCK-20250627-014532,2025-06-27 14:57:47,VPN/Conectividade,P2,Infra
TCK-20250627-014533,2025-06-27 08:24:38,Rede/Internet,P4,ServiceDesk-N1
TCK-20250627-014534,2025-06-27 15:18:01,Rede/Internet,P1,ServiceDesk-N1
TCK-20250627-014535,2025-06-27 13:53:38,Impressão,P4,Infra
TCK-20250627-014536,2025-06-27 11:50:27,Software,P2,ServiceDesk-N1
TCK-20250627-014537,2025-06-27 08:52:00,Acesso/Conta,P4,ServiceDesk-N1
TCK-20250627-014538,2025-06-27 15:51:59,Acesso/Conta,P3,ServiceDesk-N1
TCK-20250627-014539,2025-06-27 14:37:55,Impressão,P4,ServiceDesk-N2
TCK-20250627-014540,2025-06-27 14:18:58,Software,P2,ServiceDesk-N1
TCK-20250627-014541,2025-06-27 13:06:00,VPN/Conectividade,P2,ServiceDesk-N1
TCK-20250627-014542,2025-06-27 15:22:31,Impressão,P2,ServiceDesk-N1
TCK-20250627-014543,2025-06-27 12:43:42,Hardware,P4,Infra
TCK-20250627-014544,2025-06-27 12:32:11,Impressão,P1,ServiceDesk-N1
TCK-20250627-014545,2025-06-27 11:18:58,VPN/Conectividade,P4,ServiceDesk-N1
TCK-20250627-014546,2025-06-27 08:12:02,Acesso/Conta,P3,Infra
TCK-20250627-014547,2025-06-27 14:15:41,Email,P4,ServiceDesk-N1
TCK-20250627-014548,2025-06-27 17:05:14,Rede/Internet,P3,ServiceDesk-N1
TCK-20250627-014549,2025-06-27 15:40:29,Software,P4,ServiceDesk-N1
TCK-20250627-014550,2025-06-27 11:24:58,Software,P3,Infra
TCK-20250627-014551,2025-06-27 15:14:52,Email,P4,ServiceDesk-N2
TCK-20250627-014552,2025-06-27 08:18:36,Email,P3,ServiceDesk-N1
TCK-20250627-014553,2025-06-27 04:26:17,Hardware,P4,ServiceDesk-N1
TCK-20250627-014554,2025-06-27 15:46:47,Email,P3,ServiceDesk-N1
TCK-20250627-014555,2025-06-27 12:37:29,Email,P3,Field
TCK-20250627-014556,2025-06-27 15:38:33,Telefonia,P4,Field
TCK-20250627-014557,2025-06-27 13:37:30,Software,P4,ServiceDesk-N1
TCK-20250627-014558,2025-06-27 16:59:14,Rede/Internet,P2,ServiceDesk-N1
TCK-20250627-014559,2025-06-27 15:40:09,Telefonia,P4,ServiceDesk-N1
TCK-20250627-014560,2025-06-27 09:21:39,Acesso/Conta,P3,ServiceDesk-N1
TCK-20250627-014561,2025-06-27 11:11:34,Email,P3,ServiceDesk-N1
TCK-20250627-014562,2025-06-27 06:35:14,Rede/Internet,P4,ServiceDesk-N1
TCK-20250627-014563,2025-06-27 13:03:52,Email,P4,ServiceDesk-N2
TCK-20250627-014564,2025-06-27 12:13:32,Acesso/Conta,P3,ServiceDesk-N1
TCK-20250627-014565,2025-06-27 15:24:48,Email,P4,ServiceDesk-N2
TCK-20250627-014566,2025-06-27 17:46:56,Software,P3,Field
TCK-20250627-014567,2025-06-27 08:46:58,VPN/Conectividade,P4,Field
TCK-20250627-014568,2025-06-27 20:09:24,Telefonia,P4,ServiceDesk-N2
TCK-20250627-014569,2025-06-27 12:32:23,Acesso/Conta,P4,ServiceDesk-N1
TCK-20250627-014570,2025-06-27 07:56:02,Software,P3,Field
TCK-20250627-014571,2025-06-27 11:33:51,Acesso/Conta,P3,ServiceDesk-N2
TCK-20250627-014572,2025-06-27 13:34:00,Rede/Internet,P4,ServiceDesk-N1
TCK-20250627-014573,2025-06-27 15:22:45,Hardware,P4,ServiceDesk-N2
TCK-20250627-014574,2025-06-27 14:40:27,Acesso/Conta,P4,ServiceDesk-N1
TCK-20250627-014575,2025-06-27 21:26:20,Acesso/Conta,P4,ServiceDesk-N1
TCK-20250627-014576,2025-06-27 12:12:23,Hardware,P3,ServiceDesk-N1
TCK-20250627-014577,2025-06-27 11:54:43,Telefonia,P3,Field
TCK-20250627-014578,2025-06-27 16:24:34,VPN/Conectividade,P3,ServiceDesk-N2
TCK-20250627-014579,2025-06-27 17:38:33,VPN/Conectividade,P3,ServiceDesk-N2
TCK-20250627-014580,2025-06-27 17:52:06,VPN/Conectividade,P4,ServiceDesk-N2
TCK-20250628-014581,2025-06-28 08:58:14,Email,P2,ServiceDesk-N1
TCK-20250628-014582,2025-06-28 16:51:51,Acesso/Conta,P4,ServiceDesk-N1
TCK-20250628-014583,2025-06-28 11:01:34,Acesso/Conta,P4,ServiceDesk-N1
TCK-20250628-014584,2025-06-28 08:49:02,Acesso/Conta,P3,ServiceDesk-N1
TCK-20250628-014585,2025-06-28 09:30:27,Software,P4,Infra
TCK-20250628-014586,2025-06-28 16:22:36,Email,P3,ServiceDesk-N1
TCK-20250628-014587,2025-06-28 12:37:44,Acesso/Conta,P4,ServiceDesk-N1
TCK-20250628-014588,2025-06-28 16:52:05,Acesso/Conta,P4,Infra
TCK-20250628-014589,2025-06-28 14:19:05,Software,P4,ServiceDesk-N1
TCK-20250628-014590,2025-06-28 14:53:12,Telefonia,P4,ServiceDesk-N1
TCK-20250628-014591,2025-06-28 07:39:59,Telefonia,P4,ServiceDesk-N1
TCK-20250628-014592,2025-06-28 18:15:22,Email,P3,ServiceDesk-N1
TCK-20250628-014593,2025-06-28 18:58:53,Hardware,P4,ServiceDesk-N2
TCK-20250628-014594,2025-06-28 09:29:42,Acesso/Conta,P4,ServiceDesk-N1
TCK-20250628-014595,2025-06-28 15:46:52,Rede/Internet,P3,ServiceDesk-N1
TCK-20250628-014596,2025-06-28 13:41:37,VPN/Conectividade,P4,ServiceDesk-N1
TCK-20250628-014597,2025-06-28 13:07:05,Software,P3,ServiceDesk-N1
TCK-20250628-014598,2025-06-28 17:23:19,Acesso/Conta,P4,ServiceDesk-N1
TCK-20250628-014599,2025-06-28 11:47:56,Email,P3,ServiceDesk-N1
TCK-20250628-014600,2025-06-28 14:57:13,Rede/Internet,P2,ServiceDesk-N1
TCK-20250628-014601,2025-06-28 08:00:51,Software,P4,ServiceDesk-N2
TCK-20250628-014602,2025-06-28 12:31:59,Email,P3,ServiceDesk-N1
TCK-20250628-014603,2025-06-28 13:10:09,Software,P2,Field
TCK-20250628-014604,2025-06-28 17:10:21,Acesso/Conta,P4,ServiceDesk-N1
TCK-20250628-014605,2025-06-28 13:12:20,Software,P4,ServiceDesk-N1
TCK-20250628-014606,2025-06-28 11:03:36,VPN/Conectividade,P4,ServiceDesk-N1
TCK-20250628-014607,2025-06-28 17:10:49,Acesso/Conta,P2,ServiceDesk-N1
TCK-20250628-014608,2025-06-28 12:21:46,Hardware,P2,ServiceDesk-N1
TCK-20250628-014609,2025-06-28 08:51:15,Rede/Internet,P2,Infra
TCK-20250628-014610,2025-06-28 14:52:45,Acesso/Conta,P3,ServiceDesk-N1
TCK-20250628-014611,2025-06-28 18:49:41,Impressão,P4,ServiceDesk-N1
TCK-20250628-014612,2025-06-28 12:55:55,Software,P4,ServiceDesk-N1
TCK-20250628-014613,2025-06-28 17:41:29,Telefonia,P3,ServiceDesk-N1
